ID,KOR,ENG,JPN,TAI,KOR,ENG,JPN,TAI
DESC_1918,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1919,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1920,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1921,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1922,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1923,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1924,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1925,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1926,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1927,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1928,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1929,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1930,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1931,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1932,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1933,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1934,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1935,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1936,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1937,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1938,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1939,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1940,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1941,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1942,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1943,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1944,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1945,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1946,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1947,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1948,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1949,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1950,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1951,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1952,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1953,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1954,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1955,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1956,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1957,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1958,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1959,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1960,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1961,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1962,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1963,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1964,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1965,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1966,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1967,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1968,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1969,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1970,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1971,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1972,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1973,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1974,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1975,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1976,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1977,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1978,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1979,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1980,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1981,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1982,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1983,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1984,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1985,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1986,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1987,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1988,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1989,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1990,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1991,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1992,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1993,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1994,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1995,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1996,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1997,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1998,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_1999,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2000,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2001,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2002,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2003,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2004,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2005,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2006,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2007,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2008,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2009,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2010,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2011,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2012,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2013,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2014,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2015,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2016,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2017,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2018,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2019,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2020,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2021,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2022,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2023,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2024,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2025,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2026,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2027,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2028,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2029,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2030,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2031,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2032,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2033,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2034,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2035,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2036,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2037,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2038,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2039,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2040,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2041,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2042,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2043,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2044,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2045,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2046,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2047,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2048,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2049,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2050,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2051,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2052,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2053,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2054,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2055,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2056,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2057,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2058,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2059,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2060,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2061,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2062,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2063,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2064,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2065,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2066,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2067,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2068,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2069,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2070,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2071,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2072,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2073,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2074,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2075,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2076,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2077,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2078,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2079,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2080,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2081,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2082,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2083,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2084,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2085,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2086,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2087,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2088,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2089,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2090,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2091,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2092,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2093,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2094,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2095,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2096,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2097,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2098,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2099,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2100,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2101,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2102,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2103,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2104,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2105,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2106,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2107,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2108,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2109,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2110,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2111,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2112,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2113,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2114,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2115,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2116,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2117,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2118,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2119,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2120,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2121,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2122,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2123,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2124,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2125,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2126,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2127,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2128,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2129,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2130,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2131,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2132,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2133,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2134,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2135,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2136,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2137,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2138,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2139,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2140,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2141,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2142,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2143,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2144,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2145,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2146,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2147,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2148,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2149,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2150,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2151,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2152,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2153,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2154,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2155,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2156,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2157,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2158,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2159,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2160,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2161,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2162,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2163,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2164,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2165,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2166,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2167,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_2168,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
